;Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating
956;577-34-7579;C;Guarulhos;Member;Homem;Alimentos e bebidas;50,49;9;22,72;477,13;01/10/2019;17:16;Dinheiro;454,41;4,761904762;22,7205;5,4
957;430-02-3888;B;Mogi das Cruzes;Normal;Homem;Acessorios eletronicos;46,02;6;13,81;289,93;02/07/2019;15:55;Dinheiro;276,12;4,761904762;13,806;7,1
958;867-47-1948;C;Guarulhos;Normal;Mulher;Casa e estilo de vida;15,8;10;7,9;165,9;01/09/2019;12:07;Dinheiro;158;4,761904762;7,9;7,8
959;384-59-6655;A;Sao Paulo;Member;Mulher;Alimentos e bebidas;98,66;9;44,4;932,34;2/19/2019;15:07;Dinheiro;887,94;4,761904762;44,397;8,4
960;256-58-3609;C;Guarulhos;Member;Homem;Acessorios de Moda;91,98;1;4,6;96,58;3/18/2019;15:29;Dinheiro;91,98;4,761904762;4,599;9,8
961;324-92-3863;A;Sao Paulo;Member;Homem;Acessorios eletronicos;20,89;2;2,09;43,87;02/05/2019;18:45;Dinheiro;41,78;4,761904762;2,089;9,8
962;593-08-5916;A;Sao Paulo;Normal;Mulher;Acessorios de Moda;15,5;1;0,78;16,28;3/19/2019;15:23;Cartao de Credito;15,5;4,761904762;0,775;7,4
963;364-34-2972;C;Guarulhos;Member;Homem;Acessorios eletronicos;96,82;3;14,52;304,98;3/30/2019;20:37;Dinheiro;290,46;4,761904762;14,523;6,7
964;794-42-3736;B;Mogi das Cruzes;Normal;Homem;Alimentos e bebidas;33,33;2;3,33;69,99;1/26/2019;14:41;Cartao de Credito;66,66;4,761904762;3,333;6,4
965;172-42-8274;B;Mogi das Cruzes;Normal;Mulher;Acessorios eletronicos;38,27;2;3,83;80,37;03/02/2019;18:18;Cartao de Credito;76,54;4,761904762;3,827;5,8
966;558-60-5016;A;Sao Paulo;Normal;Mulher;Casa e estilo de vida;33,3;9;14,99;314,69;03/04/2019;15:27;PIX;299,7;4,761904762;14,985;7,2
967;195-06-0432;A;Sao Paulo;Member;Homem;Casa e estilo de vida;81,01;3;12,15;255,18;1/13/2019;12:55;Cartao de Credito;243,03;4,761904762;12,1515;9,3
968;605-03-2706;A;Sao Paulo;Normal;Mulher;Saude e beleza;15,8;3;2,37;49,77;3/25/2019;18:02;Dinheiro;47,4;4,761904762;2,37;9,5
969;214-30-2776;B;Mogi das Cruzes;Member;Mulher;Acessorios eletronicos;34,49;5;8,62;181,07;03/11/2019;19:44;Cartao de Credito;172,45;4,761904762;8,6225;9
970;746-04-1077;B;Mogi das Cruzes;Member;Mulher;Alimentos e bebidas;84,63;10;42,32;888,62;01/01/2019;11:36;Cartao de Credito;846,3;4,761904762;42,315;9
971;448-34-8700;B;Mogi das Cruzes;Member;Homem;Casa e estilo de vida;36,91;7;12,92;271,29;02/10/2019;13:51;PIX;258,37;4,761904762;12,9185;6,7
972;452-04-8808;B;Mogi das Cruzes;Normal;Homem;Acessorios eletronicos;87,08;7;30,48;640,04;1/26/2019;15:17;Dinheiro;609,56;4,761904762;30,478;5,5
973;531-56-4728;A;Sao Paulo;Normal;Homem;Casa e estilo de vida;80,08;3;12,01;252,25;02/11/2019;15:29;Dinheiro;240,24;4,761904762;12,012;5,4
974;744-82-9138;C;Guarulhos;Normal;Homem;Acessorios de Moda;86,13;2;8,61;180,87;02/07/2019;17:59;Dinheiro;172,26;4,761904762;8,613;8,2
975;883-69-1285;B;Mogi das Cruzes;Member;Homem;Acessorios de Moda;49,92;2;4,99;104,83;03/06/2019;11:55;Cartao de Credito;99,84;4,761904762;4,992;7
976;221-25-5073;A;Sao Paulo;Normal;Mulher;Alimentos e bebidas;74,66;4;14,93;313,57;03/04/2019;10:39;Dinheiro;298,64;4,761904762;14,932;8,5
977;518-71-6847;B;Mogi das Cruzes;Member;Homem;Alimentos e bebidas;26,6;6;7,98;167,58;2/26/2019;15:10;PIX;159,6;4,761904762;7,98;4,9
978;156-20-0370;B;Mogi das Cruzes;Normal;Mulher;Acessorios eletronicos;25,45;1;1,27;26,72;03/10/2019;18:10;Cartao de Credito;25,45;4,761904762;1,2725;5,1
979;151-33-7434;B;Mogi das Cruzes;Normal;Mulher;Alimentos e bebidas;67,77;1;3,39;71,16;02/04/2019;20:43;Cartao de Credito;67,77;4,761904762;3,3885;6,5
980;728-47-9078;C;Guarulhos;Member;Homem;Alimentos e bebidas;59,59;4;11,92;250,28;1/19/2019;12:46;Dinheiro;238,36;4,761904762;11,918;9,8
981;809-46-1866;A;Sao Paulo;Normal;Homem;Saude e beleza;58,15;4;11,63;244,23;1/23/2019;17:44;Dinheiro;232,6;4,761904762;11,63;8,4
982;139-32-4183;A;Sao Paulo;Member;Mulher;Esportes e viagens;97,48;9;43,87;921,19;3/14/2019;14:19;PIX;877,32;4,761904762;43,866;7,4
983;148-41-7930;C;Guarulhos;Normal;Homem;Saude e beleza;99,96;7;34,99;734,71;1/23/2019;10:33;Dinheiro;699,72;4,761904762;34,986;6,1
984;189-40-5216;C;Guarulhos;Normal;Homem;Acessorios eletronicos;96,37;7;33,73;708,32;01/09/2019;11:40;Dinheiro;674,59;4,761904762;33,7295;6
985;374-38-5555;B;Mogi das Cruzes;Normal;Mulher;Acessorios de Moda;63,71;5;15,93;334,48;02/07/2019;19:30;PIX;318,55;4,761904762;15,9275;8,5
986;764-44-8999;B;Mogi das Cruzes;Normal;Mulher;Saude e beleza;14,76;2;1,48;31;2/18/2019;14:42;PIX;29,52;4,761904762;1,476;4,3
987;552-44-5977;B;Mogi das Cruzes;Member;Homem;Saude e beleza;62;8;24,8;520,8;01/03/2019;19:08;Cartao de Credito;496;4,761904762;24,8;6,2
988;267-62-7380;C;Guarulhos;Member;Homem;Acessorios eletronicos;82,34;10;41,17;864,57;3/29/2019;19:12;PIX;823,4;4,761904762;41,17;4,3
989;430-53-4718;B;Mogi das Cruzes;Member;Homem;Saude e beleza;75,37;8;30,15;633,11;1/28/2019;15:46;Cartao de Credito;602,96;4,761904762;30,148;8,4
990;886-18-2897;A;Sao Paulo;Normal;Mulher;Alimentos e bebidas;56,56;5;14,14;296,94;3/22/2019;19:06;Cartao de Credito;282,8;4,761904762;14,14;4,5
991;602-16-6955;B;Mogi das Cruzes;Normal;Mulher;Esportes e viagens;76,6;10;38,3;804,3;1/24/2019;18:10;PIX;766;4,761904762;38,3;6
992;745-74-0715;A;Sao Paulo;Normal;Homem;Acessorios eletronicos;58,03;2;5,8;121,86;03/10/2019;20:46;PIX;116,06;4,761904762;5,803;8,8
993;690-01-6631;B;Mogi das Cruzes;Normal;Homem;Acessorios de Moda;17,49;10;8,75;183,65;2/22/2019;18:35;PIX;174,9;4,761904762;8,745;6,6
994;652-49-6720;C;Guarulhos;Member;Mulher;Acessorios eletronicos;60,95;1;3,05;64;2/18/2019;11:40;PIX;60,95;4,761904762;3,0475;5,9
995;233-67-5758;C;Guarulhos;Normal;Homem;Saude e beleza;40,35;1;2,02;42,37;1/29/2019;13:46;PIX;40,35;4,761904762;2,0175;6,2
996;303-96-2227;B;Mogi das Cruzes;Normal;Mulher;Casa e estilo de vida;97,38;10;48,69;1022,49;03/02/2019;17:16;PIX;973,8;4,761904762;48,69;4,4
997;727-02-1313;A;Sao Paulo;Member;Homem;Alimentos e bebidas;31,84;1;1,59;33,43;02/09/2019;13:22;Dinheiro;31,84;4,761904762;1,592;7,7
998;347-56-2442;A;Sao Paulo;Normal;Homem;Casa e estilo de vida;65,82;1;3,29;69,11;2/22/2019;15:33;Dinheiro;65,82;4,761904762;3,291;4,1
999;849-09-3807;A;Sao Paulo;Member;Mulher;Acessorios de Moda;88,34;7;30,92;649,3;2/18/2019;13:28;Dinheiro;618,38;4,761904762;30,919;6,6
